,UTCDateTime,Pressao (mB),Temperatura (°C),Umidade (%),ur_correnteMotor,UR_KWH,UR_KWh_TR,UR_TEMP_ENTRADA,UR_TEMP_SAIDA,ur_temp_entrada_condensacao,ur_temp_saida_condensacao,temp_externa,TR,delta_AG,delta_AC,FimDeSemana,HorarioComercial,VAG Predio,Ligados
716,2023-06-20 16:00:00,1019.1,24.2,55.0,44.70000076293945,94.0,0.39933183789253235,13.800000190734863,7.5,25.5,28.100000381469727,27.199304580688477,235.3932020449047,6.300000190734863,2.6000003814697266,0,1,42.7452148248752,83.33333333333333
717,2023-06-20 16:30:00,1018.85,24.15,57.0,40.29999923706055,76.0,0.33918747305870056,13.5,7.199999809265137,25.5,27.799999237060547,27.348051071166992,224.06487867801434,6.300000190734863,2.299999237060547,0,1,41.26843467520343,83.33333333333333
718,2023-06-20 17:00:00,1018.6,24.1,55.0,51.599998474121094,102.0,0.40556636452674866,13.5,7.300000190734863,25.799999237060547,28.399999618530273,27.347064971923828,251.5001462683494,6.199999809265137,2.6000003814697266,0,0,40.492281905478904,80.55555555555556
719,2023-06-20 17:30:00,1018.3,23.65,56.0,46.900001525878906,93.0,0.378781795501709,13.100000381469727,7.300000190734863,25.700000762939453,28.299999237060547,27.196319580078125,245.52394308395532,5.800000190734863,2.5999984741210938,0,0,37.95540573034022,77.77777777777777
720,2023-06-20 18:00:00,1018.1,23.4,58.0,43.099998474121094,82.0,0.2870074510574341,13.699999809265137,7.199999809265137,25.299999237060547,27.700000762939453,26.596885681152344,285.7068682289739,6.5,2.4000015258789062,0,0,38.15260404182805,77.77777777777777
721,2023-06-20 18:30:00,1018.05,22.75,58.0,41.29999923706055,80.0,0.3657287657260895,13.699999809265137,7.0,25.5,27.700000762939453,26.297298431396484,218.74133920304087,6.699999809265137,2.200000762939453,0,0,38.083911675545906,77.77777777777777
722,2023-06-20 19:00:00,1018.1,21.8,60.0,52.0,105.0,0.5612258911132812,13.600000381469727,7.300000190734863,25.399999618530273,27.700000762939453,26.14763641357422,187.09044194613995,6.300000190734863,2.3000011444091797,0,0,38.658918081058395,77.77777777777777
723,2023-06-20 19:30:00,1018.1,21.15,62.5,44.29999923706055,88.0,0.4362054467201233,13.699999809265137,6.800000190734863,25.100000381469727,27.100000381469727,25.40003776550293,201.7398009623256,6.899999618530273,2.0,0,0,37.38040117919445,75.0
724,2023-06-20 20:00:00,1018.1,20.5,65.0,37.79999923706055,72.0,0.3513363301753998,13.300000190734863,7.099999904632568,25.399999618530273,27.299999237060547,24.50111961364746,204.9318382874182,6.200000286102295,1.8999996185302734,0,0,36.802234906289314,75.0
725,2023-06-20 20:30:00,1017.95,20.450000000000003,66.0,38.79999923706055,79.0,0.3969476819038391,13.300000190734863,8.0,25.299999237060547,27.5,23.902070999145508,199.01867072532195,5.300000190734863,2.200000762939453,0,0,36.256470473276245,75.0
726,2023-06-20 21:00:00,1017.8,20.5,67.0,46.5,90.0,0.44801342487335205,13.100000381469727,7.300000190734863,25.299999237060547,27.299999237060547,23.75267791748047,200.88683732064928,5.800000190734863,2.0,0,0,34.584401059481834,75.0
727,2023-06-20 21:30:00,1018.0,20.65,68.0,41.5,83.0,0.3574124872684479,12.699999809265137,7.199999809265137,25.200000762939453,27.200000762939453,23.604053497314453,232.22467864604792,5.5,2.0,0,0,32.87153911756145,75.0
728,2023-06-20 22:00:00,1018.2,20.7,67.0,43.900001525878906,87.0,0.37119683623313904,12.600000381469727,7.199999809265137,25.100000381469727,27.100000381469727,23.604053497314453,234.37699761362614,5.40000057220459,2.0,0,0,33.70340384542942,77.77777777777777
729,2023-06-20 22:30:00,1018.25,20.55,65.0,45.29999923706055,90.0,0.4080720543861389,12.600000381469727,7.0,25.100000381469727,27.100000381469727,23.45530128479004,220.54928543290382,5.600000381469727,2.0,0,0,33.06295498377747,77.77777777777777
730,2023-06-20 23:00:00,1018.3,20.5,63.0,39.79999923706055,75.0,0.35537219047546387,12.699999809265137,7.599999904632568,24.899999618530273,26.600000381469727,23.30523109436035,211.04633961271728,5.099999904632568,1.7000007629394531,0,0,32.13777858846717,77.77777777777777
731,2023-06-20 23:30:00,1018.3499999999999,20.35,60.5,34.400001525878906,63.0,0.4672178328037262,12.300000190734863,7.199999809265137,24.200000762939453,25.600000381469727,23.30523109436035,134.8407436033498,5.100000381469727,1.3999996185302734,0,0,29.632232654425835,72.22222222222223
732,2023-06-21 00:00:00,1018.4,20.2,57.0,27.100000381469727,53.0,0.41575056314468384,12.199999809265137,7.099999904632568,23.799999237060547,25.0,23.15652084350586,127.48028432989918,5.099999904632568,1.2000007629394531,0,0,29.34257696900103,72.22222222222223
733,2023-06-21 00:30:00,1018.5,20.049999999999997,58.5,23.5,48.0,0.39841175079345703,12.100000381469727,7.300000190734863,23.399999618530273,24.600000381469727,23.15652084350586,120.47837420559405,4.800000190734863,1.2000007629394531,0,0,26.96502671142419,66.66666666666667
734,2023-06-21 01:00:00,1018.6,20.0,58.0,33.20000076293945,61.0,0.32289546728134155,12.199999809265137,7.300000190734863,23.200000762939453,24.700000762939453,23.006649017333984,188.9156280625339,4.899999618530273,1.5,0,0,27.011530997024643,66.66666666666667
735,2023-06-21 01:30:00,1018.7,19.75,61.0,33.400001525878906,63.0,0.3457781970500946,11.699999809265137,7.199999809265137,23.200000762939453,24.700000762939453,23.006649017333984,182.19772252115965,4.5,1.5,0,0,25.30220849149757,63.888888888888886
736,2023-06-21 02:00:00,1018.8,19.8,62.0,26.5,48.0,0.2706719934940338,11.899999618530273,7.599999904632568,23.100000381469727,24.200000762939453,22.85723304748535,177.33641142691042,4.299999713897705,1.1000003814697266,0,0,25.113422302736176,63.888888888888886
737,2023-06-21 02:30:00,1018.65,19.8,63.5,24.899999618530273,44.0,0.4310058653354645,11.5,7.400000095367432,22.899999618530273,23.899999618530273,22.85723304748535,102.08677778840321,4.099999904632568,1.0,0,0,22.940064021282726,58.333333333333336
738,2023-06-21 03:00:00,1018.5,19.7,64.0,21.100000381469727,40.0,0.4196879267692566,11.600000381469727,7.199999809265137,22.799999237060547,24.0,22.70763397216797,95.30891276267735,4.40000057220459,1.2000007629394531,0,0,22.68472900821103,52.77777777777778
739,2023-06-21 03:30:00,1018.45,19.549999999999997,65.0,32.20000076293945,57.0,0.3832513093948364,11.899999618530273,7.599999904632568,22.600000381469727,23.700000762939453,22.70763397216797,148.72747620876873,4.299999713897705,1.1000003814697266,0,0,18.369624722335075,52.77777777777778
740,2023-06-21 04:00:00,1018.3,19.4,67.0,28.899999618530273,52.0,0.32255756855010986,11.5,7.199999809265137,22.299999237060547,23.700000762939453,22.558595657348633,161.21153266915735,4.300000190734863,1.4000015258789062,0,0,18.23641952044434,52.77777777777778
741,2023-06-21 04:30:00,1018.05,19.35,67.5,21.299999237060547,35.0,0.37527361512184143,10.800000190734863,7.400000095367432,22.100000381469727,23.200000762939453,22.558595657348633,93.26528322178052,3.4000000953674316,1.1000003814697266,0,0,17.610767369469006,52.77777777777778
742,2023-06-21 05:00:00,1017.8,19.2,67.0,20.700000762939453,36.0,0.4096924960613251,11.5,7.300000190734863,22.0,23.299999237060547,22.409709930419922,87.87078197939783,4.199999809265137,1.2999992370605469,0,0,15.5978598114517,47.22222222222222
743,2023-06-21 05:30:00,1017.4,19.0,67.0,19.799999237060547,36.0,0.43259528279304504,10.5,7.400000095367432,21.799999237060547,22.700000762939453,22.261018753051758,83.21866056320941,3.0999999046325684,0.9000015258789062,0,0,15.28393317759037,47.22222222222222
744,2023-06-21 06:00:00,1017.1,18.7,68.0,19.600000381469727,33.0,0.36011630296707153,10.800000190734863,7.300000190734863,21.700000762939453,22.700000762939453,22.261018753051758,91.63706204941649,3.5,1.0,0,0,15.218349130617248,44.44444444444444
745,2023-06-21 06:30:00,1016.95,18.65,67.5,24.899999618530273,43.0,0.2921939790248871,11.0,7.199999809265137,21.299999237060547,22.5,22.112245559692383,147.16251218967642,3.8000001907348633,1.2000007629394531,0,0,14.911579203274515,44.44444444444444
746,2023-06-21 07:00:00,1016.8,18.8,67.0,22.299999237060547,39.0,0.2838687598705292,10.600000381469727,7.099999904632568,21.200000762939453,22.299999237060547,21.963685989379883,137.38743219855422,3.500000476837158,1.0999984741210938,0,0,15.000190892153316,44.44444444444444
747,2023-06-21 07:30:00,1016.8499999999999,18.55,67.5,23.700000762939453,39.0,0.2898733615875244,10.699999809265137,7.199999809265137,21.100000381469727,22.200000762939453,21.963685989379883,134.54151077012412,3.5,1.1000003814697266,0,0,16.385476163691944,47.22222222222222
748,2023-06-21 08:00:00,1016.9,18.4,69.0,21.299999237060547,37.0,0.29614391922950745,10.5,7.099999904632568,21.0,21.899999618530273,21.963685989379883,124.93925283444875,3.4000000953674316,0.8999996185302734,0,1,16.329645579059918,47.22222222222222
749,2023-06-21 08:30:00,1017.0,18.3,69.5,23.899999618530273,46.0,0.32218924164772034,11.100000381469727,7.099999904632568,21.5,22.600000381469727,21.963685989379883,142.77323403087465,4.000000476837158,1.1000003814697266,0,1,17.638694072763126,50.0
750,2023-06-21 09:00:00,1017.1,18.1,70.0,29.700000762939453,51.0,0.2651449739933014,11.800000190734863,7.800000190734863,23.100000381469727,24.299999237060547,21.814523696899414,192.34760226414272,4.0,1.1999988555908203,0,1,27.32687919172976,72.22222222222223
751,2023-06-21 09:30:00,1017.45,18.1,68.5,28.700000762939453,49.0,0.24300779402256012,12.300000190734863,7.800000190734863,23.200000762939453,24.600000381469727,21.814523696899414,201.63962311205123,4.5,1.3999996185302734,0,1,29.241813297073048,77.77777777777777
752,2023-06-21 10:00:00,1017.8,18.2,67.0,25.899999618530273,54.0,0.4005805253982544,12.199999809265137,7.0,23.299999237060547,24.600000381469727,21.814523696899414,134.8043566179698,5.199999809265137,1.3000011444091797,0,1,30.31026572154628,77.77777777777777
